0.88491,0.5784781,1
1.06599,0.4805682,1
-0.2986123,-1.744589,0
-1.047483,-0.5008286,0
0.5682993,0.9259887,1
1.00542,0.5239059,1
-0.8221503,-0.6425322,0
0.4125031,1.285284,1
0.7755515,0.6850783,1
0.8592992,0.6246841,1
1.096489,0.4896807,1
-0.7971372,-0.6743528,0
-1.001343,-0.5368748,0
0.564918,0.952658,1
0.7552641,0.7164744,1
-1.297606,-0.417871,0
0.7033823,0.7728696,1
0.9084167,0.5990068,1
-0.92595,-0.5974491,0
0.6131037,0.9052567,1
-0.9639518,-0.5805977,0
0.8438033,0.6639989,1
-1.188089,-0.4726845,0
-0.9236359,-0.6091208,0
-0.7391779,-0.7662378,0
0.4325695,1.313418,1
1.192253,0.477483,1
-0.8996588,-0.6364912,0
-0.5907147,-0.9696687,0
-0.8003512,-0.7167027,0
0.8707961,0.6588275,1
0.5220854,1.09932,1
1.399858,0.4140313,1
0.6901135,0.8403511,1
-0.8550172,-0.6815894,0
0.7452104,0.7842617,1
-0.6712877,-0.8750313,0
1.086606,0.5412447,1
0.58433,1.012156,1
-0.4141658,-1.435524,0
0.439792,1.353041,1
0.5281756,1.135055,1
0.4511055,1.343101,1
-1.728427,-0.3552104,0
1.136945,0.5468354,1
-1.262117,-0.4927277,0
-0.3784881,-1.646038,0
1.252554,0.499294,1
-1.206707,-0.5186816,0
0.7884247,0.7940208,1
0.5317085,1.180243,1
1.13909,0.5513734,1
-0.6559757,-0.9574618,0
1.203193,0.5230422,1
0.8001687,0.7900094,1
-0.6062509,-1.044556,0
1.346275,0.4724991,1
0.5148868,1.2372,1
-0.7729929,-0.8288751,0
0.7948465,0.8159025,1
-0.8959355,-0.7242025,0
0.8313979,0.7877126,1
-0.5366888,-1.221471,0
-0.617232,-1.063534,0
1.140016,0.5760195,1
1.127638,0.5836484,1
0.4561133,1.453531,1
0.8705606,0.7627951,1
0.6465233,1.027546,1
1.066523,0.6257031,1
0.8164081,0.8220314,1
0.7093676,0.9518008,1
0.6154338,1.099391,1
-0.6407317,-1.058092,0
0.6178472,1.099481,1
1.275005,0.5335365,1
0.5330599,1.280665,1
0.5412528,1.261438,1
-0.8043648,-0.8490453,0
-1.358267,-0.5032192,0
-0.5115218,-1.337832,0
0.728621,0.9433633,1
-1.012936,-0.679413,0
-1.035441,-0.665764,0
0.7104151,0.9798524,1
1.302373,0.5345598,1
1.457496,0.4790191,1
-1.949347,-0.358335,0
-0.3039414,-2.301554,0
-1.2432,-0.5629148,0
0.6932929,1.010136,1
0.5322575,1.315849,1
0.9648337,0.7261736,1
0.6391323,1.097588,1
-0.5758556,-1.223473,0
0.9698565,0.7277941,1
0.5177706,1.363824,1
1.573202,0.4492745,1
0.9235563,0.765791,1
-0.71081,-0.9958975,0
0.6929223,1.02162,1
-0.7536116,-0.947489,0
0.9546452,0.749366,1
1.443213,0.4962842,1
1.237927,0.5793344,1
0.9087856,0.7930906,1
0.5235413,1.381306,1
0.7484657,0.9686787,1
1.350015,0.5374331,1
0.9757853,0.7460215,1
-0.8589697,-0.8486476,0
1.043293,0.6991473,1
1.831973,0.3998261,1
0.7796487,0.9398864,1
1.236558,0.5994043,1
0.4037916,1.840627,1
-1.157804,-0.6419655,0
-1.103991,-0.677444,0
1.125491,0.6687113,1
0.7068098,1.068545,1
0.9921988,0.7617922,1
0.9578798,0.7902431,1
-0.7867303,-0.9624526,0
0.5312926,1.426401,1
-1.051239,-0.726614,0
-1.528048,-0.5001756,0
0.6929472,1.103,1
0.8507901,0.9013849,1
1.442262,0.5323559,1
-1.272191,-0.6048978,0
1.053162,0.7343177,1
0.765035,1.013783,1
1.492784,0.5212734,1
-1.079538,-0.7222394,0
0.538955,1.454491,1
-0.9284226,-0.8455481,0
-0.7158582,-1.099946,0
1.041409,0.7580679,1
0.9651684,0.8201316,1
0.5225511,1.516503,1
-2.102247,-0.3787075,0
0.4359334,1.826771,1
-0.6875903,-1.158399,0
0.8913521,0.9087297,1
-0.9358481,-0.8667811,0
1.511932,0.5381595,1
0.8821725,0.9241116,1
0.6305405,1.293072,1
-0.5760845,-1.418218,0
-1.423021,-0.5747727,0
0.8747104,0.936372,1
-0.9057591,-0.9098252,0
1.165453,0.7074698,1
-0.5203247,-1.589119,0
-1.481679,-0.5581247,0
0.6849707,1.20963,1
-0.6935233,-1.198149,0
-1.906748,-0.4358729,0
-1.332342,-0.6260439,0
0.6529178,1.279334,1
0.670723,1.245383,1
-2.383596,-0.3506444,0
1.053866,0.7944588,1
1.70139,0.4938416,1
-1.285474,-0.6598712,0
0.5352367,1.586998,1
1.728654,0.4918604,1
-1.33116,-0.6418194,0
0.6717251,1.275863,1
0.8999404,0.9538962,1
0.5789748,1.487106,1
1.21391,0.7115902,1
1.281002,0.6761208,1
-0.737758,-1.175819,0
-0.5721348,-1.516507,0
0.8070223,1.081207,1
0.8768242,0.9965432,1
0.7594528,1.153355,1
-0.9736512,-0.9042376,0
-0.8860415,-0.9970265,0
0.9509012,0.930335,1
-1.123503,-0.7888846,0
0.8358231,1.060439,1
0.7378163,1.201891,1
-0.7706848,-1.154288,0
0.4318371,2.060808,1
-0.7430918,-1.207205,0
0.8561276,1.04946,1
-1.146482,-0.7853618,0
1.084675,0.8378327,1
0.4021255,2.280641,1
-1.835408,-0.5021787,0
0.8757519,1.056859,1
0.6792571,1.363545,1
-1.467752,-0.6318331,0
-1.946167,-0.4791067,0
-0.7476224,-1.250386,0
1.45964,0.642593,1
-1.495162,-0.6301942,0
0.8963806,1.052648,1
-1.259505,-0.7513612,0
0.6239615,1.516718,1
0.5817588,1.639621,1
1.565988,0.6109253,1
0.5775584,1.656704,1
-0.9996793,-0.9575429,0
-1.049654,-0.9120311,0
0.6676493,1.434064,1
0.9200312,1.044624,1
-1.098923,-0.8755052,0
0.8808206,1.09635,1
-0.4673963,-2.090791,0
0.9442205,1.035776,1
0.9183996,1.06752,1
-0.75382,-1.300957,0
-1.825097,-0.5374975,0
1.28534,0.7661911,1
1.4875,0.6649199,1
0.7754033,1.27708,1
1.280046,0.7737297,1
-1.434369,-0.6912771,0
1.205264,0.8264497,1
-1.520917,-0.6584533,0
1.087566,0.9283947,1
-1.08192,-0.9381724,0
1.082377,0.937818,1
0.7855462,1.294515,1
-1.481341,-0.6881489,0
1.237159,0.8253492,1
0.794677,1.286044,1
1.493167,0.6860779,1
1.632541,0.6275809,1
-0.9257886,-1.109698,0
-1.105776,-0.9314832,0
-1.053089,-0.9824821,0
-0.8724105,-1.186455,0
1.239411,0.8392844,1
1.56512,0.6647203,1
1.833135,0.5691723,1
-1.660905,-0.6290586,0
2.337428,0.4486306,1
0.9584796,1.09625,1
-1.313827,-0.8028099,0
-1.307349,-0.8084202,0
0.9053713,1.16768,1
-1.352153,-0.7821851,0
0.8122703,1.306281,1
-1.287074,-0.8258955,0
-0.8520725,-1.248173,0
0.8656978,1.232127,1
-1.528657,-0.6994085,0
1.313207,0.8153347,1
1.135934,0.9440092,1
0.7547006,1.422758,1
-0.8344129,-1.293185,0
0.5295032,2.038265,1
0.9434449,1.14467,1
-2.174863,-0.4975827,0
0.718211,1.507703,1
0.8869883,1.22892,1
1.289614,0.8468552,1
-0.8826472,-1.238422,0
1.273332,0.86229,1
0.9097828,1.210478,1
-1.337915,-0.8268062,0
-1.295394,-0.8622052,0
0.9525948,1.176993,1
-1.19708,-0.9375156,0
1.208443,0.9325371,1
1.246435,0.9077054,1
-0.6218316,-1.821524,0
1.257765,0.9008673,1
0.9632654,1.180052,1
-0.9028606,-1.26068,0
-1.883109,-0.6044448,0
0.9650852,1.18057,1
1.192168,0.9559178,1
0.549014,2.080437,1
1.093072,1.047813,1
0.9562831,1.199526,1
1.226662,0.9357445,1
1.070693,1.078777,1
-1.511458,-0.7644982,0
-1.093157,-1.058147,0
0.7197806,1.625102,1
-1.348954,-0.8672514,0
-1.665441,-0.7031976,0
0.958166,1.223725,1
1.55109,0.7610556,1
1.589584,0.744111,1
0.7686297,1.541851,1
0.9308483,1.275868,1
2.363895,0.5034152,1
0.6937163,1.718637,1
-3.257474,-0.3664284,0
1.36968,0.8723473,1
-1.535062,-0.7793481,0
-0.8489662,-1.410135,0
-0.888441,-1.350971,0
1.124762,1.069618,1
-0.9957259,-1.210626,0
1.101176,1.100131,1
1.013273,1.197146,1
0.6700546,1.81104,1
1.992445,0.6100415,1
-1.228335,-0.9902745,0
1.405223,0.8676258,1
1.104887,1.106123,1
-0.5191629,-2.361863,0
-1.143869,-1.082258,0
-2.081323,-0.5961396,0
0.9578904,1.296204,1
1.684724,0.7398,1
0.9523307,1.311701,1
1.07069,1.179193,1
0.9538128,1.331085,1
-0.8487736,-1.498064,0
1.873569,0.679436,1
1.457654,0.878635,1
1.361463,0.9420985,1
0.9026675,1.423071,1
-1.243873,-1.039237,0
-0.8658948,-1.493726,0
1.402006,0.9229713,1
-1.163742,-1.116582,0
-1.00301,-1.299843,0
1.159638,1.124527,1
1.088645,1.200595,1
-1.37867,-0.9504955,0
-1.309292,-1.002745,0
1.00708,1.305945,1
2.001068,0.6574258,1
1.166938,1.127363,1
-0.5859918,-2.254084,0
-2.010581,-0.6594469,0
1.208832,1.096897,1
1.171246,1.132696,1
-1.113502,-1.192244,0
0.7923992,1.677039,1
1.044136,1.272955,1
-1.459394,-0.9120718,0
-1.111171,-1.200521,0
-1.622156,-0.8229176,0
0.8856936,1.511314,1
-1.649862,-0.8150494,0
1.343056,1.00157,1
1.413951,0.9537075,1
-0.8947147,-1.507731,0
1.220366,1.105959,1
-1.200117,-1.127807,0
1.042133,1.30114,1
-1.908568,-0.7116923,0
1.34214,1.013182,1
0.9080828,1.497616,1
-1.085485,-1.255427,0
-0.8216825,-1.66493,0
-1.071351,-1.278614,0
1.593637,0.8621217,1
-0.6614536,-2.079802,0
-0.8457454,-1.633429,0
0.6774178,2.046099,1
-1.53719,-0.9032349,0
-1.240862,-1.119602,0
-1.259473,-1.10759,0
1.779064,0.7872571,1
-1.187872,-1.187305,0
1.215273,1.173217,1
1.212131,1.178571,1
1.377269,1.042977,1
-2.46133,-0.5840138,0
0.9565334,1.509239,1
1.461931,0.9898404,1
-1.364344,-1.062676,0
-0.8227568,-1.76555,0
1.05162,1.389954,1
-1.725154,-0.8476087,0
1.619544,0.9089901,1
-1.659737,-0.8874804,0
-1.029621,-1.43249,0
-1.384952,-1.06731,0
1.397963,1.067314,1
1.234559,1.213399,1
-1.298164,-1.155813,0
1.265473,1.187415,1
0.8172358,1.844813,1
-1.584217,-0.9523639,0
1.304402,1.157601,1
1.157522,1.306372,1
1.012851,1.495346,1
2.012542,0.7536477,1
-1.692306,-0.8962958,0
-1.427801,-1.06895,0
-0.8230013,-1.855385,0
1.250228,1.225915,1
1.53667,0.9984304,1
1.044793,1.469986,1
1.120266,1.373647,1
-0.8489969,-1.815298,0
2.102397,0.7348158,1
-1.486851,-1.046867,0
1.117515,1.399794,1
-0.5854236,-2.674378,0
0.8681999,1.805513,1
-1.963717,-0.8008173,0
-1.846439,-0.851979,0
0.8965001,1.759419,1
-1.248555,-1.269068,0
1.269152,1.255224,1
1.405316,1.133665,1
1.048306,1.522837,1
-1.02299,-1.561947,0
1.810123,0.8833579,1
1.306644,1.22454,1
0.9706854,1.649512,1
-1.00523,-1.6038,0
1.164981,1.385658,1
1.600853,1.011564,1
1.637914,0.9903472,1
1.004417,1.617792,1
1.823088,0.8946246,1
1.466585,1.114699,1
1.289703,1.271867,1
-1.705416,-0.9633668,0
-1.287613,-1.276172,0
-1.325283,-1.239955,0
0.829445,1.981544,1
1.082243,1.521671,1
1.139145,1.449891,1
1.843959,0.8964461,1
1.371532,1.209486,1
1.200078,1.382422,1
1.33942,1.245702,1
-0.8961532,-1.864981,0
1.7917,0.9333093,1
-1.342661,-1.247757,0
1.151775,1.457506,1
1.608234,1.049625,1
1.260766,1.350741,1
1.450386,1.175489,1
1.118281,1.525291,1
1.008071,1.692733,1
1.212893,1.411477,1
1.155033,1.49145,1
-1.626397,-1.064949,0
1.278296,1.360062,1
-1.173366,-1.482099,0
1.756002,0.9938183,1
1.98153,0.8848524,1
-1.822399,-0.9636835,0
-0.6939681,-2.536143,0
-0.85454,-2.060636,0
1.092973,1.614761,1
-0.7593338,-2.333636,0
-1.545646,-1.148559,0
-2.079703,-0.8578989,0
-1.029122,-1.734684,0
-0.9016761,-1.982444,0
-1.997268,-0.8966494,0
1.047053,1.715711,1
-1.726882,-1.040329,0
1.238201,1.457591,1
1.482625,1.221459,1
1.767504,1.027543,1
1.759945,1.032734,1
1.71631,1.061063,1
1.696375,1.07705,1
-1.283466,-1.42745,0
-2.29773,-0.799926,0
1.002812,1.836837,1
1.29989,1.417123,1
-1.301903,-1.415809,0
-0.7864233,-2.357322,0
-0.9245007,-2.010912,0
-1.916968,-0.9718712,0
1.601847,1.163797,1
1.713223,1.088146,1
-1.096118,-1.7012,0
-1.799114,-1.038449,0
2.212005,0.8465291,1
2.389908,0.7851661,1
-1.419875,-1.322136,0
1.746304,1.081777,1
1.27592,1.491377,1
0.9993462,1.907496,1
1.33857,1.426779,1
1.37006,1.396444,1
1.325655,1.443723,1
1.743907,1.098894,1
-1.670036,-1.156179,0
-1.213284,-1.595315,0
-1.162717,-1.66797,0
1.24659,1.556972,1
1.47543,1.316771,1
-2.295747,-0.8468546,0
1.607789,1.212801,1
1.479723,1.322177,1
1.934577,1.011759,1
-1.363691,-1.44096,0
-1.417643,-1.391819,0
-1.41893,-1.405266,0
1.082294,1.859123,1
-1.377113,-1.464038,0
2.08038,0.9720874,1
1.440982,1.405188,1
-0.7436228,-2.724915,0
2.138465,0.9480564,1
-0.9891759,-2.054126,0
1.617581,1.256667,1
1.437255,1.415155,1
1.612213,1.262081,1
-1.670944,-1.219259,0
1.507111,1.355001,1
-1.130152,-1.810065,0
-2.118107,-0.9662773,0
1.241801,1.648466,1
1.259936,1.624759,1
-1.047719,-1.958054,0
1.700845,1.206188,1
1.507292,1.362195,1
-2.14337,-0.9661051,0
0.8553747,2.428884,1
1.902982,1.106943,1
-1.515244,-1.394561,0
-1.480919,-1.433923,0
1.076476,1.972915,1
1.291106,1.656339,1
1.150648,1.86228,1
1.25558,1.709068,1
-1.226555,-1.770967,0
-1.119171,-1.941949,0
-1.139545,-1.937922,0
-2.498901,-0.8892208,0
-2.265495,-0.9863765,0
1.193876,1.874991,1
1.214852,1.850459,1
1.232354,1.82718,1
-1.28865,-1.76084,0
-1.398596,-1.632464,0
-2.477843,-0.925857,0
-2.422557,-0.9475635,0
1.208351,1.905468,1
1.491726,1.54809,1
-2.017992,-1.153334,0
1.663935,1.400028,1
2.07895,1.121298,1
1.585992,1.481427,1
1.062157,2.21225,1
1.297026,1.818102,1
1.50893,1.569449,1
1.208953,1.960791,1
-1.858678,-1.2757,0
-3.712926,-0.6387397,0
2.311336,1.028804,1
2.124742,1.123328,1
-1.571458,-1.538299,0
-1.44115,-1.681603,0
-1.896185,-1.280689,0
1.584079,1.5344,1
1.405477,1.732719,1
1.373489,1.775317,1
-1.163408,-2.101621,0
1.878639,1.304539,1
1.697869,1.446056,1
-1.173609,-2.094046,0
-1.421371,-1.7324,0
-1.180458,-2.095619,0
1.317526,1.884982,1
-1.499199,-1.657167,0
-1.072367,-2.352337,0
1.491236,1.692338,1
-1.724007,-1.468586,0
1.915797,1.32912,1
1.971816,1.301024,1
2.189853,1.171787,1
-1.060971,-2.419431,0
1.196401,2.148384,1
-1.362249,-1.899624,0
1.558949,1.669885,1
-1.733486,-1.506508,0
1.953182,1.348313,1
-2.195399,-1.203032,0
-1.111751,-2.377823,0
-1.128882,-2.383727,0
-1.665698,-1.617563,0
1.909707,1.426713,1
-2.198545,-1.247848,0
1.610863,1.707393,1
-1.317336,-2.126083,0
1.328191,2.118289,1
-2.168985,-1.297553,0
-1.422822,-1.97973,0
2.215558,1.272682,1
-1.706316,-1.668144,0
-2.541852,-1.129935,0
-1.400114,-2.055328,0
-2.310016,-1.25228,0
-1.778845,-1.635361,0
1.360086,2.139375,1
-1.952866,-1.492547,0
1.576013,1.857085,1
-2.802008,-1.055116,0
-1.981745,-1.492092,0
-1.41148,-2.10478,0
-1.277455,-2.343255,0
-2.11112,-1.440438,0
2.238132,1.358945,1
1.465163,2.110029,1
-2.019298,-1.536055,0
-1.82166,-1.706631,0
-2.982318,-1.045713,0
-1.376539,-2.305203,0
-1.630372,-1.95031,0
-1.724825,-1.860161,0
-1.730268,-1.871193,0
-1.760877,-1.85628,0
-1.994218,-1.641275,0
-2.577585,-1.277982,0
1.55159,2.132659,1
-1.207158,-2.747389,0
-1.599875,-2.087184,0
-1.351141,-2.476237,0
-2.214254,-1.516893,0
-2.096756,-1.605407,0
-2.454936,-1.386046,0
-1.539098,-2.243194,0
-1.769674,-1.971072,0
-1.977072,-1.765095,0
-2.06489,-1.698535,0
-1.631006,-2.170202,0
1.765757,2.018874,1
-1.721261,-2.102371,0
1.908053,1.91249,1
-2.285209,-1.610404,0
-2.818745,-1.311953,0
2.148207,1.732976,1
-1.656142,-2.328798,0
-2.29211,-1.712789,0
-1.483455,-2.767046,0
-1.330887,-3.085514,0
-2.478939,-1.673813,0
-2.73013,-1.534604,0
-1.973142,-2.203444,0
-1.743878,-2.517389,0
-2.882164,-1.530675,0
-1.720102,-2.593348,0
-1.941314,-2.386207,0
-3.12888,-1.526078,0
-2.581068,-2.019553,0
-1.960227,-2.930355,0
-2.486187,-2.379464,0
-1.777913,-3.672527,0
